"ITEM_ID"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D24C11649D9418718 A26D24C11649D941871 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D24C20357E9422918 A26D24C20357E942291 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D27A73251B0916118 A26D27A73251B091611 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D27A74419D0923018 A26D27A74419D092301 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D27A75616A1020918 A26D27A75616A102091 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D27A81045G1224218 A26D27A81045G122421 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D27A81707J1511518 A26D27A81707J151151 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D27A95635D4403018 A26D27A95635D440301 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D27A95651F4414118 A26D27A95651F441411 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D27B00341B4650018 A26D27B00341B465001 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D27B00432C4752318 A26D27B00432C475231 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D27B30827F4873418 A26D27B30827F487341 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D27B30908G4873718 A26D27B30908G487371 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28A11034C4976918 A26D28A11034C497691 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28A11035A4977218 A26D28A11035A497721 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28A11040C4977518 A26D28A11040C497751 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28A11042E4977818 A26D28A11042E497781 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B50031H1610418 A26D28B50031H161041 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B50032A1611718 A26D28B50032A161171 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B50032D1613018 A26D28B50032D161301 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B50037H1624518 A26D28B50037H162451 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B50038A1625218 A26D28B50038A162521 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B50038C1625518 A26D28B50038C162551 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B50038F1626818 A26D28B50038F162681 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B50038H1627518 A26D28B50038H162751 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B50038J1628418 A26D28B50038J162841 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B50039B1629518 A26D28B50039B162951 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B50039E1629818 A26D28B50039E162981 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B50043I1639318 A26D28B50043I163931 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B50044A1640018 A26D28B50044A164001 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B50044C1640718 A26D28B50044C164071 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B50044D1642018 A26D28B50044D164201 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B51935I4033518 A26D28B51935I403351 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B52153D4308018 A26D28B52153D430801 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B52408C4308518 A26D28B52408C430851 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B52419E4308818 A26D28B52419E430881 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B53826H4350318 A26D28B53826H435031 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B54019C4402818 A26D28B54019C440281 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B54609E4515518 A26D28B54609E451551 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D28B54650G4521818 A26D28B54650G452181 14 1318"
